entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
apotek teguh farma_balubur town square, jl. tamansari d2 p26;apotek teguh farma;3.0;4.0;Balubur Town Square, Jl. Tamansari D2 P26;Kota Bandung;Apotek;Apotik di dalam pusan perbelanjaan termasuk jarang kalopun ada harganya sangat mahal tapi teguh farma terjangkau ||| ada di pusat perbelanjaan baltos tower di lantai D1 pintu belakang ||| Already close ||| Apotik di dalam pusan perbelanjaan termasuk jarang kalopun ada harganya sangat mahal tapi teguh farma terjangkau ||| ada di pusat perbelanjaan baltos tower di lantai D1 pintu belakang ||| Already close;Rajif
apotek bona farma_jl. dr. setiabudi no.170j;Apotek Bona Farma;3.8;134.0;Jl. Dr. Setiabudi No.170J;Kota Bandung;Apotek;Apotek yg berdiri sudah dari jaman lama, mungkin bisa dibilang legend. Saya kesini untuk ikut sholat di musholanya. Ya cukup sih buat 2 orang gitu mushollany. ||| Dr. Bogi sp. THT superr ramah baik banget🤩 ngomong nya lembut ga cetus, di kasih saran juga caranya agar tidak tersumbat, sekarang telinga kanan saya yg awal nya banyak bgt mendep kotoran sampe gendang telinga akhirnya terselamatkan terimakasih dok, telinga kanan saya jadi bisa mendengar lagi🙏🏻 sehat selalu buat dr.bogi kalo ada masalah telinga lg pasti kesini👍🏻👍🏻 ||| Maaf mau bertanya kalo dokter spesialis tht jadwal prakteknya hari apa saja ? Terima Kasih ||| Saya ingin bertanya apakah ada dokter spesialis kulit kelamin dan jam operasionalnya di jam berapa pada bulan puasa, lalu jika ada apakah ada informasi untuk biaya konsultasinya. Tolong di jawab ||| Pelayanan ramah, komunikatif, dan sangat membantu dari teteh teteh dan aa aa apoteknya. Proses cepat. Obat komplit. Harga terjangkau. Terima kasih kemarin sudah di bantu ||| Apotek yg berdiri sudah dari jaman lama, mungkin bisa dibilang legend. Saya kesini untuk ikut sholat di musholanya. Ya cukup sih buat 2 orang gitu mushollany. ||| Dr. Bogi sp. THT superr ramah baik banget🤩 ngomong nya lembut ga cetus, di kasih saran juga caranya agar tidak tersumbat, sekarang telinga kanan saya yg awal nya banyak bgt mendep kotoran sampe gendang telinga akhirnya terselamatkan terimakasih dok, telinga kanan saya jadi bisa mendengar lagi🙏🏻 sehat selalu buat dr.bogi kalo ada masalah telinga lg pasti kesini👍🏻👍🏻 ||| Maaf mau bertanya kalo dokter spesialis tht jadwal prakteknya hari apa saja ? Terima Kasih ||| Saya ingin bertanya apakah ada dokter spesialis kulit kelamin dan jam operasionalnya di jam berapa pada bulan puasa, lalu jika ada apakah ada informasi untuk biaya konsultasinya. Tolong di jawab ||| Pelayanan ramah, komunikatif, dan sangat membantu dari teteh teteh dan aa aa apoteknya. Proses cepat. Obat komplit. Harga terjangkau. Terima kasih kemarin sudah di bantu;Rajif
anugerah server pulsa_3jx5+g74, taman sari, bandung wetan;Anugerah Server Pulsa;4.5;4.0;3JX5+G74, Taman Sari, Bandung Wetan;Kota Bandung;Layanan dan Dukungan Komputer;Mantaaap silahkan boss pembuatan server pulsa, alat server pulsa, pulsa master & H2H;Rajif
toko windy.com_jl. tubagus ismail no.151;Toko Windy.com;4.7;0.0;Jl. Tubagus Ismail No.151;Kota Bandung;Toko Komputer;;Rajif
apotek ananda pratama_jl. tubagus ismail no.31;Apotek ananda pratama;4.9;20.0;Jl. Tubagus Ismail No.31;Kota Bandung;Apotek;tolong bantu jawab yang tau apakah di apotek bisa beli obat  tanpa resep dokter?? ||| Apotek ini beking nya kuat nih... Mantappp.. ||| Kenapaa pas lagi hujan tutup terus? ||| Mantap pelangganannya sukses terus buat apotek ananda pratama, salam sejahtera ||| Hari ini buka ngga? ||| tolong bantu jawab yang tau apakah di apotek bisa beli obat  tanpa resep dokter?? ||| Apotek ini beking nya kuat nih... Mantappp.. ||| Kenapaa pas lagi hujan tutup terus? ||| Mantap pelangganannya sukses terus buat apotek ananda pratama, salam sejahtera ||| Hari ini buka ngga?;Rajif
danz technician bandung id_jl. cigadung selatan no.22, cigadung, kec. cibeunying kaler, kota bandung, jawa barat 40191;Danz Technician Bandung ID;4.7;0.0;Jl. Cigadung Selatan No.22, Cigadung, Kec. Cibeunying Kaler, Kota Bandung, Jawa Barat 40191;Kota Bandung;Toko Komputer;;Rajif
apotek makka farma_jl. cikutra no.250a;Apotek Makka Farma;4.9;34.0;Jl. Cikutra No.250A;Kota Bandung;Apotek;"Harga obat nya murah-murah,lengkap, tempat strategis. Pelayanan nya baik, teteh"" nya ramah-ramah.. 🥰🥰🥰 ||| kedua kalinya order obat lewat WA disini, selalu fast response. keren banget! harga obat juga standard anak kost friendly, bisa pake QRIS, super ramah kakaknya! looovvvv banget❤️❤️❤️ sukses terus ya makkaaa ||| Pelayanannya baik,ramah serta   rekomendasi obatnya cocok,tepat dan cepat 😍 ||| Harga obat nya murah, pelayanan oke ||| min, tolong infokan jam buka tutup nya dan buka apoteknya setiap hari apa aja? makasih min ||| Harga obat nya murah-murah,lengkap, tempat strategis. Pelayanan nya baik, teteh"" nya ramah-ramah.. 🥰🥰🥰 ||| kedua kalinya order obat lewat WA disini, selalu fast response. keren banget! harga obat juga standard anak kost friendly, bisa pake QRIS, super ramah kakaknya! looovvvv banget❤️❤️❤️ sukses terus ya makkaaa ||| Pelayanannya baik,ramah serta   rekomendasi obatnya cocok,tepat dan cepat 😍 ||| Harga obat nya murah, pelayanan oke ||| min, tolong infokan jam buka tutup nya dan buka apoteknya setiap hari apa aja? makasih min";Rajif
bandung aksesoris_sebrang masjid besar baitun nur, pas depan gerbang gupuspal / gupusmu, jl. cikutra no.201;Bandung Aksesoris;4.4;292.0;Sebrang Masjid Besar Baitun Nur, Pas depan gerbang GUPUSPAL / GUPUSMU, Jl. Cikutra No.201;Kota Bandung;Toko Suku Cadang Motor;"Instalasi lampu jadi sangat terang sangat puas karena dilakukan dengan profesional dan teliti. Konsultasi pun sangat baik dan jelas karna sangat menguasai ilmu kelistrikan jadi customer mengerti plus minusnya👍🏻 ||| Buat akang teteh yg mau pasang lampu /konsultasi tentang lampu atau kelistrikan,,rekomend nih tempatnya yg sekitaran cibeunying / pahlawan bisa datang kesini yaa dijamin masalah kelar👍👍 ||| Datang pasang relay utk lampu tembak, mekanik diajak diskusi enak, pemilik toko juga menguasai kelistrikan kendaraan. Pelayanan mantap, instalasi juga ga asal2an, yg mau upgrade/konsultasi masalah kelistrikan terutama motor recommended bgt. ||| Assalaamualaikum Wr. Wb.

Ijin share pengalaman pribadi bersama Bandung Aksesoris.

Beberapa waktu lalu di akhir bulan April sd awal bulan Mei 2025, saya mengganti lampu utama Yamaha Jupiter MX New 135 di Bandung Aksesoris.
Dan setelah konsultasi akhirnya saya mengganti lampu utama, dan beberapa lampu dibagian lainnya.
Berikut beberapa part yang diganti/ditambahkan serta kelengkapan lainnya :
1. Biled 4,5 inch 2 warna (Putih-Kuning);
2. Kipas & resistor;
3. Black housing;
4. Lem sealant + plastik steel;
5. Aki 5 A;
6. Kiprok;
7. Soket kiprok;
8. DRL Alis Welcome warna ungu 1 set;
9. Lampu senja warna Ice Blue; dan
10. Ongkos pasang

Yang saya rasakan mulai dari pertama kali konsultasi, pada saat pengerjaan, hingga pengerjaan selesai adalah :
1. Owner & tim yang sangat respon, jujur, ramah, dan amanah;
2. Owner & tim memberikan pandangan/saran terbaiknya;
3. Rangkaian proses pengerjaan dilakukan secara tenang, teliti, dan rapih;
4. Harga sesuai dan terjangkau, tergantung jenis part yang kita pilih;
5. Diperlukan juga kesabaran kita terhadap waktu pengerjaan, dikarenakan antrian yang lumayan; dan
6. Hasil yang didapat sesuai dengan yang diharapkan.

Mungkin itulah sedikit pengalaman saya dan sangat merekomendasikan Bandung Aksesoris kepada Akang/Teteh, yang berencana berkunjung dan akan mengganti/menambahkan beberapa part seputar perlampuan dan lainnya.

Terima kasih
Wassalaamualaikum Wr. Wb.

#Bandung Aksesoris : Mantapp 👍👍 ||| Alhamdulillah sayah puasa banget ,, pemasangan lapu biled AES   di motor CRF sayah  di sinih rapi  banget tapi harus  banyak bersabar karena pemasangan tidak mudah yang kita bayang kan  terimakasih banyak  🙏🙏 ||| Instalasi lampu jadi sangat terang sangat puas karena dilakukan dengan profesional dan teliti. Konsultasi pun sangat baik dan jelas karna sangat menguasai ilmu kelistrikan jadi customer mengerti plus minusnya👍🏻 ||| Buat akang teteh yg mau pasang lampu /konsultasi tentang lampu atau kelistrikan,,rekomend nih tempatnya yg sekitaran cibeunying / pahlawan bisa datang kesini yaa dijamin masalah kelar👍👍 ||| Datang pasang relay utk lampu tembak, mekanik diajak diskusi enak, pemilik toko juga menguasai kelistrikan kendaraan. Pelayanan mantap, instalasi juga ga asal2an, yg mau upgrade/konsultasi masalah kelistrikan terutama motor recommended bgt. ||| Assalaamualaikum Wr. Wb.

Ijin share pengalaman pribadi bersama Bandung Aksesoris.

Beberapa waktu lalu di akhir bulan April sd awal bulan Mei 2025, saya mengganti lampu utama Yamaha Jupiter MX New 135 di Bandung Aksesoris.
Dan setelah konsultasi akhirnya saya mengganti lampu utama, dan beberapa lampu dibagian lainnya.
Berikut beberapa part yang diganti/ditambahkan serta kelengkapan lainnya :
1. Biled 4,5 inch 2 warna (Putih-Kuning);
2. Kipas & resistor;
3. Black housing;
4. Lem sealant + plastik steel;
5. Aki 5 A;
6. Kiprok;
7. Soket kiprok;
8. DRL Alis Welcome warna ungu 1 set;
9. Lampu senja warna Ice Blue; dan
10. Ongkos pasang

Yang saya rasakan mulai dari pertama kali konsultasi, pada saat pengerjaan, hingga pengerjaan selesai adalah :
1. Owner & tim yang sangat respon, jujur, ramah, dan amanah;
2. Owner & tim memberikan pandangan/saran terbaiknya;
3. Rangkaian proses pengerjaan dilakukan secara tenang, teliti, dan rapih;
4. Harga sesuai dan terjangkau, tergantung jenis part yang kita pilih;
5. Diperlukan juga kesabaran kita terhadap waktu pengerjaan, dikarenakan antrian yang lumayan; dan
6. Hasil yang didapat sesuai dengan yang diharapkan.

Mungkin itulah sedikit pengalaman saya dan sangat merekomendasikan Bandung Aksesoris kepada Akang/Teteh, yang berencana berkunjung dan akan mengganti/menambahkan beberapa part seputar perlampuan dan lainnya.

Terima kasih
Wassalaamualaikum Wr. Wb.

#Bandung Aksesoris : Mantapp 👍👍 ||| Alhamdulillah sayah puasa banget ,, pemasangan lapu biled AES   di motor CRF sayah  di sinih rapi  banget tapi harus  banyak bersabar karena pemasangan tidak mudah yang kita bayang kan  terimakasih banyak  🙏🙏 ||| Instalasi lampu jadi sangat terang sangat puas karena dilakukan dengan profesional dan teliti. Konsultasi pun sangat baik dan jelas karna sangat menguasai ilmu kelistrikan jadi customer mengerti plus minusnya👍🏻 ||| Buat akang teteh yg mau pasang lampu /konsultasi tentang lampu atau kelistrikan,,rekomend nih tempatnya yg sekitaran cibeunying / pahlawan bisa datang kesini yaa dijamin masalah kelar👍👍 ||| Datang pasang relay utk lampu tembak, mekanik diajak diskusi enak, pemilik toko juga menguasai kelistrikan kendaraan. Pelayanan mantap, instalasi juga ga asal2an, yg mau upgrade/konsultasi masalah kelistrikan terutama motor recommended bgt. ||| Assalaamualaikum Wr. Wb.

Ijin share pengalaman pribadi bersama Bandung Aksesoris.

Beberapa waktu lalu di akhir bulan April sd awal bulan Mei 2025, saya mengganti lampu utama Yamaha Jupiter MX New 135 di Bandung Aksesoris.
Dan setelah konsultasi akhirnya saya mengganti lampu utama, dan beberapa lampu dibagian lainnya.
Berikut beberapa part yang diganti/ditambahkan serta kelengkapan lainnya :
1. Biled 4,5 inch 2 warna (Putih-Kuning);
2. Kipas & resistor;
3. Black housing;
4. Lem sealant + plastik steel;
5. Aki 5 A;
6. Kiprok;
7. Soket kiprok;
8. DRL Alis Welcome warna ungu 1 set;
9. Lampu senja warna Ice Blue; dan
10. Ongkos pasang

Yang saya rasakan mulai dari pertama kali konsultasi, pada saat pengerjaan, hingga pengerjaan selesai adalah :
1. Owner & tim yang sangat respon, jujur, ramah, dan amanah;
2. Owner & tim memberikan pandangan/saran terbaiknya;
3. Rangkaian proses pengerjaan dilakukan secara tenang, teliti, dan rapih;
4. Harga sesuai dan terjangkau, tergantung jenis part yang kita pilih;
5. Diperlukan juga kesabaran kita terhadap waktu pengerjaan, dikarenakan antrian yang lumayan; dan
6. Hasil yang didapat sesuai dengan yang diharapkan.

Mungkin itulah sedikit pengalaman saya dan sangat merekomendasikan Bandung Aksesoris kepada Akang/Teteh, yang berencana berkunjung dan akan mengganti/menambahkan beberapa part seputar perlampuan dan lainnya.

Terima kasih
Wassalaamualaikum Wr. Wb.

#Bandung Aksesoris : Mantapp 👍👍 ||| Alhamdulillah sayah puasa banget ,, pemasangan lapu biled AES   di motor CRF sayah  di sinih rapi  banget tapi harus  banyak bersabar karena pemasangan tidak mudah yang kita bayang kan  terimakasih banyak  🙏🙏 ||| Instalasi lampu jadi sangat terang sangat puas karena dilakukan dengan profesional dan teliti. Konsultasi pun sangat baik dan jelas karna sangat menguasai ilmu kelistrikan jadi customer mengerti plus minusnya👍🏻 ||| Buat akang teteh yg mau pasang lampu /konsultasi tentang lampu atau kelistrikan,,rekomend nih tempatnya yg sekitaran cibeunying / pahlawan bisa datang kesini yaa dijamin masalah kelar👍👍 ||| Datang pasang relay utk lampu tembak, mekanik diajak diskusi enak, pemilik toko juga menguasai kelistrikan kendaraan. Pelayanan mantap, instalasi juga ga asal2an, yg mau upgrade/konsultasi masalah kelistrikan terutama motor recommended bgt. ||| Assalaamualaikum Wr. Wb.

Ijin share pengalaman pribadi bersama Bandung Aksesoris.

Beberapa waktu lalu di akhir bulan April sd awal bulan Mei 2025, saya mengganti lampu utama Yamaha Jupiter MX New 135 di Bandung Aksesoris.
Dan setelah konsultasi akhirnya saya mengganti lampu utama, dan beberapa lampu dibagian lainnya.
Berikut beberapa part yang diganti/ditambahkan serta kelengkapan lainnya :
1. Biled 4,5 inch 2 warna (Putih-Kuning);
2. Kipas & resistor;
3. Black housing;
4. Lem sealant + plastik steel;
5. Aki 5 A;
6. Kiprok;
7. Soket kiprok;
8. DRL Alis Welcome warna ungu 1 set;
9. Lampu senja warna Ice Blue; dan
10. Ongkos pasang

Yang saya rasakan mulai dari pertama kali konsultasi, pada saat pengerjaan, hingga pengerjaan selesai adalah :
1. Owner & tim yang sangat respon, jujur, ramah, dan amanah;
2. Owner & tim memberikan pandangan/saran terbaiknya;
3. Rangkaian proses pengerjaan dilakukan secara tenang, teliti, dan rapih;
4. Harga sesuai dan terjangkau, tergantung jenis part yang kita pilih;
5. Diperlukan juga kesabaran kita terhadap waktu pengerjaan, dikarenakan antrian yang lumayan; dan
6. Hasil yang didapat sesuai dengan yang diharapkan.

Mungkin itulah sedikit pengalaman saya dan sangat merekomendasikan Bandung Aksesoris kepada Akang/Teteh, yang berencana berkunjung dan akan mengganti/menambahkan beberapa part seputar perlampuan dan lainnya.

Terima kasih
Wassalaamualaikum Wr. Wb.

#Bandung Aksesoris : Mantapp 👍👍 ||| Alhamdulillah sayah puasa banget ,, pemasangan lapu biled AES   di motor CRF sayah  di sinih rapi  banget tapi harus  banyak bersabar karena pemasangan tidak mudah yang kita bayang kan  terimakasih banyak  🙏🙏";Rajif
pantes agung_jl. ah. nasution no.138b;Pantes Agung;4.5;109.0;Jl. AH. Nasution No.138B;Kota Bandung;Toko Elektronik;Nama saya Ai Sariyah, saya termasuk orang yang belum pernah belanja online untuk barang elektronik karena takut barang yang didapat tidak sesuai ekspektasi. Hingga akhirnya saya dan suami pergi berjalan-jalan mencari toko elektronik, yang pertama saya temukan Toko Pantes Agung, dari pertama datang saya langsung dilayani dengan ramah dan saya juga banyak dibantu oleh teh Iis yang sangat sabar menjelaskan kelebihan dan kekurangan Televisi yang dicari dan membantu transaksi online hingga selesai, pokoknya tidak menyesal belanja di toko Pantes Agung. Kalo ada rejeki lagi in syaallah ingin belanja lagi ke toko Pantes Agung. ||| Toko elektronik yang recommended banget harganya terjangkau pelayananya ramah dan jelas apalagi dilayanin sama Bu Iis yang ngejelasin nya baik dan ramah banget ... Pokoknya kalo mau belanja toko ini TOP banget deh... ||| Sudah sering belanja disini, semenjak dlu msh jual furniture sampe sekarng electronic.Di bantu sama Th iis sangat responsif dan menjelaskan produck dengan benar..terimakasih ||| Nyesel beli di sini Jangan beli di tiktok shop nya soalnya tipu tipu dikirm barang reject minta refund malah nyuruh ke service center baru juga sehari kocak ini toko ||| Ayukk belanja di toko pantes agung elektronik, harga nya murah murah loh bund, saya sudah langganan selama beberapa tahun Alhamdulillah awet loh bund, pelayanan sangat ramah banget yuuuu langsung berlangganan di toko pantes agung elektronik di mulai dari sekarang juga;Rajif
toko laris elektronik_jl. sukajadi no.104;Toko Laris Elektronik;4.4;228.0;Jl. Sukajadi No.104;Kota Bandung;Toko Elektronik;"sempet kemarin beli online tapi responnya aneh,, ternyata akun yg satunya kena hack kata pegawainya..
Waktu cek IG TOKPED dan WA ternyata ini yg betulnya,, hati2 ya temen2 crosscek dulu sebelum beli , kalau sempet mending lsg dateng storenya aja ... barangku bisa dikirim langsung di hari yang sama dibantu pasang juga.. Makasih LARIS ||| Toko langganan sejak dulu. Brg nya berkualitas dan pelayanan yg ramah. Layanan jual nya juga kompetitif. Selamat buat toko barunya... moga makin berjaya.... ||| Produk banyak pilihan, dibantu sama mas Bagus yg ramah banget..pokonya Laris keren lah.. ||| Rekomen t4 nya. Sangat cepat pengantaran ya. Responnya jempol bgt ||| Saya beli kulkas cukup mahal. Di toko lain hanya sekitar 1,5 jutaan, ini sampai 1,7 jt. Selisih cukup banyak untuk ukuran saya. Untuk pelayanan baik dan pengiriman sangat cepat. Kekurangannya di harga sih, harus bisa nawarnya. ||| sempet kemarin beli online tapi responnya aneh,, ternyata akun yg satunya kena hack kata pegawainya..
Waktu cek IG TOKPED dan WA ternyata ini yg betulnya,, hati2 ya temen2 crosscek dulu sebelum beli , kalau sempet mending lsg dateng storenya aja ... barangku bisa dikirim langsung di hari yang sama dibantu pasang juga.. Makasih LARIS ||| Toko langganan sejak dulu. Brg nya berkualitas dan pelayanan yg ramah. Layanan jual nya juga kompetitif. Selamat buat toko barunya... moga makin berjaya.... ||| Produk banyak pilihan, dibantu sama mas Bagus yg ramah banget..pokonya Laris keren lah.. ||| Rekomen t4 nya. Sangat cepat pengantaran ya. Responnya jempol bgt ||| Saya beli kulkas cukup mahal. Di toko lain hanya sekitar 1,5 jutaan, ini sampai 1,7 jt. Selisih cukup banyak untuk ukuran saya. Untuk pelayanan baik dan pengiriman sangat cepat. Kekurangannya di harga sih, harus bisa nawarnya.";Rajif
