entity_key;title;totalScore;reviewsCount;street;city;categoryName;text;sumber_anggota
larissa cake bakery dan kue basah_jl. terusan jakarta no.77i;Larissa Cake Bakery dan Kue Basah;4.4;1092.0;Jl. Terusan Jakarta No.77I;Kota Bandung;Toko Roti;"Cemilan kue basah, kue kering semua ada di sini, super lengkap. Untuk acara besar, bisa menyediakan kue box sesuai budget. Banyak pilihannya.

Kue kering untuk lebaran, hampers bisa juga di sini. Sayang kmrn pelayanannya lambat. Sampe nunggu 30 menit,nyari pita dan plastik parcelnya.

Kue ulang tahun, jgn dilewatkan. Cakenya enak, ga eneg. Toko kue paling lengkap di Bandung Timur ||| Best choice untuk aneka kue basah, kering, dessert dan oleh-oleh bandung! Harga nya relatif murah, area parkir dan main area luas, untuk taste hampir semua enakk, pelayanan ramah sekali ||| Suka menu jajanan pasarnya..
Cakenya juga lumayan enak & wort it dengan harganya.
Selain itu, sekarang tokonya jadi lebih bagus, jadi tambah enak buat didatengin lagi 😉 ||| Ini andalanku klo cari jajanan pasar atau kue2 lainnya. Semenjak pindah tempat, jd lebih OKE. Bersih. Terang. Jd enak pilih2 kuenya.

HARGA BERSAHABAT BGT. Bisa jd jastip jg.
PILIHAN BANYAK. Sampe pusing mau beli apa aja. Niat beli A, nyampe sana jd beli A B C D.
RASA ENAK. Cukup dan sesuai sama harganya.

Mau buat ngasih atau makan sendiri jg cocok. Fresh juga kue2nya. So far blm pernah zonk sih.
Ready kue ultah juga, design nya oke.

AKU SELALU KEMBALI DAN KEMBALI LAGI. ||| Nemenin doi beli bingkisan buat dosen dan temen² untuk acara Seminar Usulan Penelitian Skripsi, ini banyak pilihannya ternyata aneka kue basah, bakery, roti, bolu, dll
Makanannya kayanya selalu ready karena pegawai tokonya juga banyak. Aku pas kesini rame bgt, dan rata² pada beli banyak makanannya..

Pelayanannya ramah, lokasi tokonya strategis, tampilan tokonya modern, kaya feel comfort, cuma gaada tempat makan ditempat jadi cuma beli aja. Parkir juga aman, luas muat mobil atau motor banyak";Indra
azza_jl. sadang serang gg melati ll no.26 blok8;Azza;4.8;101.0;Jl. Sadang Serang GG melati ll No.26 blok8;Kota Bandung;Toko Kue;Menunggu hampir 30 menit untuk kue pesanan online yg harusnya sudah jadi saat driver datang. Posisi resto di lt atas dg anak tangga yg sempit dan tanjakan tinggi. Dan owner resto tidak tau apa orderan nya. Kan lucu 😂 ||| ownernya serba bisa bgt , request minta bkinin gini gitu ok dicoba dn hasilnya jg ok . kedua kalinya order isi snack box di toko ini untuk acara pengajian. pastelnya isi ayam+sayur dan sumpah isinya penuh gapelit, ondenya isinya enak lembut , bolunya paling fav deh sumpah bkin nagih , gacukup makan sepotong. enak2 semua pokonya.  gausah ragu order disini, soal rasa dan harga udh paling ok, apalagi isi snack box gni ya gajauh harganya sma jajanan pasar gtu. tp rasanya jauh bgt.  ga malu2in ksh ke tamu . order dadakan jg slalu diusahain . fix langganan toko azza 💕 ||| Toko azza amanah kalo ada bintang 10 aku mau kasih bintang 10 , owner ramah baik menanggapi keinginan pembeli, dan cara pembuatan cake nya juga fresh enak bersih pokoknya keseluruhan rasa di jamin enak dengan brand Ternama 😂jujur aku sedikit pengalaman padahal waktu itu aku pertama beli di toko azza cake nya ENAK bisa ke makan cream nya enak ga eneg bisa ke makan dari mulai bolu/ cake ultah nya pokoknya is the best toko azza, aku malah beli di Holland bakery rasanya jujur yah ga enak keras kaya asal asalan di buat nya aku beli yg harga 500 termasuk mahal lah yah buat aku kecuali rasanya sesuai ini cake nya aja keras ga ke makan sama sekali packing nya juga ga rapih malah yg kemakan itu toko buatan toko azza ini aku kan waktu itu beliny 2 cake ultah satu di Holland satu di toko azza malah yg lebih laris di makan sama keluarga yg di toko azza jadi ini cuma pengalaman aku TOKO AZZA IS THE BEST JANGAN RAGU ORDER CEPET BELI KALO KALIAN ULTAH ATAU ADA ACARA , THX TOKO AZZA MEMUASKAN AMANAH PELAYANAN NYA ||| selalu psen birthday cake disini. ownernya baik bgt. mau direpotin dgn request ini itu. harga ramah dikantong , rasa jg enak . manisnya pas . kue2 lainnya jg enak , fav kue nastar nya bisa ludes sendiri.  pokonya yg mau psen dsni jgn ragu.  ini cntoh birthday cake yg prnah aku psen . ||| Suka banget , bener2 fast respon , dan bae dan ramah dan pokok nya service nya keren banget 🙏🥰🥰🥰 sangat di rekomendasi banget untuk toko kue ini ... sukses selalu kak 🙏🥰makasih banyak kak;Indra
seroja ernestine_jl. ganesha no.4;Seroja Ernestine;4.7;1375.0;Jl. Ganesha No.4;Kota Bandung;Toko Roti;"Sayang sekali pelayanannya buruk. Tidak ada waiter didepan (kasir disamping) sehingga membingungkan bgmn alur pesannya. Tidak dibantu pesan di meja, jadi kami ke kasir utk tanya2 ttg menunya yg membingungkan. Kami ber 7 dan tidak dibantu setting meja. Kami pesan ramesan dan baru keluar 1 jam. Semoga bisa lebih baik lagi, karena disini audiencenya lebih byk sepuh drpd waktu di cihapit ||| Banyak menu yang musiman, jadi belum  tentu yang kamu incer karena lihat di Tiktok bakalan ada. Tempatnya bagus sekali, apik, romantis, di area penuh pohon besar yang teduh. Makanan enak, namun kali ini saya gagal mencicipi sesuatu yang outstanding. Overall, sangat layak dikunjungi di Bandung. ||| Mencoba menu ramadhan 2026: Ramesan ayam kuah susu dan jali wangi. Kuahnya light, saya bingung mendeskripsikannya tidak medok rasanya tapi rasanya pas. 1 porsi ayam dengan harga 22k menurut saya itu sebanding, buat ngejar protein harian easy to measure.

Sambal & acar beli terpisah tapi cukup dikit untuk sambal nanas & acar timun bawang.

Stewed bayam + jali kombinasi yang pas.

Suprisingly, Mont Blanc dengan cream rasa teh jasmine menjadi experience baru. Walaupun lebih terasa tehnya daripada kopi karena ada aroma jasmin, tapi saya suka. (Saya bukan orang yang suka ngopi banget). Sprinkle jeruknya juka ada aromatic berbeda dan tidak terlalu strong.

Kalau tart kenari semuanya balance, tidak terlalu manis, tekstur juga cocok di saya, strawberrynya banyak.

Musholla besar. Untuk bukber cocok karena besar tempatnya.

beberapa kursi cocok buat duduk bekerja, saya tidak tau apakah ada wifi atau tidak. ||| Rumah baru Seroja Bake yg jauh lebih nyaman dan dari yang sebelumnya. Datang jam 10 an baru ada menu breakfast, moga lebih banyak lagi pilihannya. Cobain roti bakar srikaya, roti bakar ceplok XO (sambal XOnya enak banget dan cukup pedas), teh kecombrang stroberi, jamu kunyit asam. Enak semua 😍 ||| Halaman parkir ada namun tidak luas. Gedung dengan arsitektur lama. Cukup menyenangkan ruangannya dengan interior yg bernuansa coklat tua. Tidak ada AC, hanya kipas angin. Di depan ada jajanan pasar. Di etalase ada beragam kue. Tampilannya unil. Layanan ramah dan menyenangkan. Pesan roti bakar, tart, kue jajanan pasar, dan white coffee. Tidak lama semua pesanan terhidang. Rasanya semuanya enak.";Indra
zulfa cake shop & bakery_jl. cikutra barat no.75;Zulfa Cake Shop & Bakery;4.5;359.0;Jl. Cikutra Barat No.75;Kota Bandung;Toko Roti;"Enak! Kami satu kue ini habis berdua ☹️ (Dalam range waktu 2 hari) ||| kuee enakkk, banyak pilihan kue buat ulang tahun dll ||| Tempat langganan beli kue ulangtahun keluarga. Tempatnya dipinggir jalan bgt. Rasanya enak, banyak pilihan rasa dan ukuran rated harga dari kurleb 150rban-500rb gmn ukuran dan modelnya. Buat kue nikah juga ada kalau gasalah dr 1,2an harganya. The best deh pokonya, selalu suka cake disini~ ||| Selalu beli kue ulang tahun disini dan selalu dadakan.
Walaupun dadakan tapi selalu ada pilihan dan kue nya pun enak.
Roti nya juga enak.
Ada banyak pilihan roti, kue kering pun ada.
Pelayanannya pun ramah. ||| haii kaa adakah nomor wasap yg bisa d hubungi untuk order? pengen order ini adakah d toko??";Indra
dhars golden patisserie_jl. sukaasih atas i no.241, rt.01/rw.06;Dhars Golden Patisserie;5.0;40.0;Jl. Sukaasih Atas I No.241, RT.01/RW.06;Kota Bandung;Toko Kue;"My favorite cake in bandung! Rasa enak, worth it dengan harga, sesuai selera banget apalagi yg choco huhu ownernya baik bgt dan komunikatif. The best👍🏻💖 ||| Awalnya sempet takut gak bisa custom sesuai Request karena tanya ke tempat lain ada berapa yang gak bisa, coba search di Intagram ketemu Dhars golden ternyata pas ditanyain bisa, terus juga pelayanan ramah banget, sy sempat banyak minta Request karena Ade sy bawel ini itu tapi tetap sabar dan melayani customer dgn baik, hasilnya keren banget, cantik 😍🥰
Pokoknya keep up the service 👍🏻⭐️⭐️⭐️⭐️⭐️ ||| Kalo ada acara ulangtahun anak anak selalu pesan di dhars golden pattisseries. Rasa cake nya enak bangett😍😍 ||| Terbaik sihh lucu bgt cakenya,bisa custom jg, pdhl aku chat kakanya malem2 dan h-2 bgt ❤ ||| Dijamin ketagihan, dari rasa sampe custom modelan apa juga ga akan nyesel lucu bangett🥰🫰🏻💛";Indra
mayasari btc - bakery oleh oleh khas bandung_btc fashion mall lt.lgf blok a4 no.7, jl. dr. djunjunan no.143-149;Mayasari BTC - Bakery Oleh Oleh Khas Bandung;5.0;294.0;BTC Fashion Mall Lt.LGF Blok A4 No.7, Jl. Dr. Djunjunan No.143-149;Kota Bandung;Toko Roti;Mayasari D'Botanica lokasinya di area Streetwalk Barat D'Botanica Mall lantai dasar (LGF) blok D5 berdekatan dengan outlet Kabobs dan Endorphins. Outletnya tak terlalu besar namun produk yang ditawarkan cukup lengkap. Saya beli 1 Cokelat Almond Pastry (53k), 1 Kukis Semprit Cokelat Keju (80k) dan 1 Cookies Vanilla Strawberry (65k). Harga standar oleh-oleh khas Bandung di mall, pembayaran bisa tunai, debit atau QRIS. Pelayanan baik dan cekatan, outlet bersih dan nyaman. ||| Cemilan nya selalu enak !! Cocok utk pleh2 bandung d liburan kali ini 😍 ||| Lengkap, enggak ribet, enggak antri, anti abis abis. Di dalem mall, parkir gampang. Gas sih ||| Bolen nya enak bangt, wajib coba kalau ke btc ||| Pelayanan baik, rasa enak langganan kami;Indra
sarae bakery dago - halal gandum vegan_jl. ir. h. juanda no.70;Sarae Bakery Dago - Halal Gandum Vegan;4.9;2447.0;Jl. Ir. H. Juanda No.70;Kota Bandung;Toko Roti;"Akhirnya nyobain juga.

- Crossaint Almond: ada isiannya
- Cheese Bun: ada aroma kayu manis, wijen, cheesenya cukup banyak
- Donat Gandum Gula Aren: gula arennya kayak menggumpal. Tapi pas dimakan, ternyata berhamburan :D

Semua enak. Nanti coba beli yang lain.
Ada beberapa meja dan kursi juga di outletnya. Lumayan nyaman. ||| Untuk sandwich (macam banh mi), rotinya cukup lembut walau roti gandum, sayurannya segar. Ini yah kalau ditambah opsi add egg, atau extra veggie, saya semangat mau beli lagi nih.. 😁
Croissant sandwich nya jgn kosong dong kak... 🙏 Dan opsi kopi robusta juga dong... Atau mix 😊 Saya suka yg bold pahit, tapi adanya arabica ..🥲
Cokelat panasnya mantab.

Parkir satu tempat dengan jabarano coffee, saya sampai kelewatan dua kali karena ga sadar lokasi Sarae sebelahnya Jabarano. Datang jam 7 kurang sudah ready.

Semoga bisa ke sini lagi nyobain egg Benedict😁 ||| Bakery ini memang benar2 enak. Coba egg benedict, rasanya luar biasa. Telurnya sempurna dengan kuning telur yang creamy, dipadukan dengan saus yang balance, tidak terlalu enek. Rotinya juga fresh dan lembut, terasa kualitas bakery-nya. Ini salah satu egg benedict terenak yg pernah saya coba. Kopinya juga lumayan enak. Dengan view outdoor Jl. Ir. H. Djuanda (dago) yg selalu ngangenin. ||| Lokasi di pinggir jalan raya Dago, tapi ambience nya tetap nyaman. Sebelahan sama Jabarano.

Parkir 8/10 (tersedia valet)

Egg benedict 8/10 (masih agak amis, tp rotinya enak banget pake multigrain, bs request tingkat kematangan telur)

Chicken salad 8/10 (variasi isi sayurnya banyak, tp chicken nya agak keras)

Kopi susu almond 8/10 (no sugar, taste kopinya strong)

Kopi susu gula aren 7.5/10 (less sugar, taste kopinya strong creamy, porsi gelasnya kecil)

Pink blush smoothies 9/10 (fresh banget enak)

Roti cranberry cheese 7.5/10 (ukuran setelapak tangan, isian keju & cranberry nya kurang banyak)

Roti red bean 9/10 (ukuran setelapak tangan, enak banget isian red beannya)

Staffs 10/10 (all staffs are very friendly)

Definitely bakal balik lagi buat coba jenis roti lainnya 💕 ||| Mampir ke sarae karna mau coba sourdoughnya dan akhirnya beli juga yg menu cranberry cheese bun! Kaget kok wangi cinnamon nya enak bgt plus cranberrynya ga pelit sama sekali balance sama cheesenya🥹🫶🏻";Indra
holand bakery_jl. dr. setiabudi no.119a;Holand bakery;4.2;233.0;Jl. Dr. Setiabudi No.119A;Kota Bandung;Toko Kue;"Beli Bolu gulung pandan dan tiger roll sore pukul 17.30, keesokan harinya pukul 08.00 sudah berjamur dan berbau. Semalam disimpan di suhu ruangan area Setiabudi (dingin tidak kena matahari). Tidak ada tulisan expired di packaging, tidak ada instruksi penyimpanan makanan. ||| Dari dulu selalu suka dengan Cheese Cake dan Lempernya.

Tapi sayang ketika mau beli itu disini cheese cake nya tidak ada.

Holland Bakery disini terlihat kurang pencahayaan dan perlu adanya pembenahan kembali terkait display dagangannya. Agar terlihat lebih menarik lagi bagi customer.

Soal harga masih sangat terjangkau dan halal.
Kalau rasa sudah tidak diragukan lagi.

Pelayanan sangat ramah dan greating nya bagus.

Letaknya sangat strategis sekali berada di Jalan Utama Dr Setiabudi n Iconic sekali bangunannya jadi orang tidak akan kesulitan kalau mau kesini. ||| beli online si tapi karna biasanya yakin sama kualitas holland bakery langsung rating 5 di app. tapi kayanya disini paling buruk dehh beli cake tiramissu eh pas dimakan dalemnya keras kaya bukan holland bakery! lebih enak cake dipasar deh kayanya apa karna uda lama masi tetep dikasiin ke customer? ||| Gedungnya klasik banget! Cantik dan bikin hati senang. Varian rotinya lengkap, datang saat siang, menjelang sore cepet abis soalnya. Roti diambilkan sama pelayan bukan ambil sendiri seperti Holland lainnya. Agak sempit tapi tetep cantik karena klasik ||| Jujur ini apek, dan kayanya udah lama deh, filling nya asemmm banget, ga bisa dimakan.

Kecewa deh huhuhu, mana mau ngasih ke orang tua";Indra
bolu susu lembang cihampelas - oleh oleh khas bandung_jl. cihampelas no.153-159;Bolu Susu Lembang Cihampelas - Oleh oleh khas Bandung;4.9;993.0;Jl. Cihampelas No.153-159;Kota Bandung;Toko Kue;"Bolu ya enak ,lembut , gurih cuma sayang bgt pas kesana kasir y pada sibuk main hp , saya Dateng aja ga di sambut😭pdhl cuma saya sndiri yg beli. Kita yg td ya mau beli JD ogah ||| overall sih lumayan lengkap, udah buka dari pagi juga, recomended pokonya ||| Tempatnya cukup kecil, lengkap, staff ramah dan sangat membantu, harga terjangkau, jualan minuman dan macam macam ga hanya bolu susu saja. Bolu yang blackforest enak, surabiyaki enak juga coklat banyak. ||| Lokasi di pinggir jalan dan tempat parkir lumayan banyak
Kami datang kesana sekitar jam 9 nan pagi dan stok barang nya masih ada beberapa yg belum datang (terutama bolu nya)
Pelayanan ramah dan cepat
Bolen nya lumayan murah dibandingkan dengan brand lain untuk barang yang sejenis
Bolu susu nya saya beli yg rasa original, atas vanila bawah coklat dan menurut saya berasa susu nya tapi parutan keju sedikit sekali jadi kejunya ga berasa, menurut saya enakan bolu talas Bogor
Dari semua produk yg saya beli yg saya suka cuman permen caramel nya, bukan karna ga enak ya cuman karna saya bukan penggemar susu so not my type.... ||| Toko cabang Bolu Susu Lembang di kawasan Cihampelas. Tokonya cukup kecil namun menyediakan aneka oleh-oleh utama yaitu Bolu Susu Lembang dengan aneka varian rasa dan ukuran dengan harga terjangkau. Selain bolu susu juga disini ada aneka jajanan lain seperti kripik, bolu, permen, cokelat batangan, yoghurt, dan susu murni. Pelayanan cukup baik, cepat,  dan ramah. Menerima pembayaran menggunakan metode tunai dan non-tunai. Area parkir cukup terbatas di depan outlet. Akses kesini cukup macet dan hanya satu arah.";Indra
taralle bakehouse_jl. pasir kaliki no.219;Taralle Bakehouse;4.7;184.0;Jl. Pasir Kaliki No.219;Kota Bandung;Toko Roti;"Kesini pingin nyoba roti tisue nya , dan beli Mochi basque coklat nya juga eh tau nya mochi sdh garing seperti kerupuk, mungkin sdh beberapa hari , harus nya jgn di jual dong , butterscotch nya lumayan enak , ||| Rotinya enak2 dan lembut banget. Favorit saya cranberry cheese nya, ukuran gak terlalu besar, tekstur chia seeds sama cranberry nya seru. Roti brioche coklat jg enak banget. ||| kesini pas lagi rame untung dapet table di cffeeshopnya. nyaman bener, adem ber-AC, cocokk juga kalau buat santai atau nugas. favorite gue butterscotch latte, rasa butterscotchnya tuh rich, manisnya lembut, ada hint caramel gitu tapi ngga nyegrak, terus creamy dan bikin nagih. matcha lattenya juga okee, matchanya kerasa tapi tetap smooth, nggak pahit, balance sama susunya.

untuk makanannya tadi gue pesen nasi tutug oncom, untuk nasi nya gurih. paket lengkap sm ayam, tahu tempe, lalapan, apalagi sambelnya gila sih enak bangett. pempek selam bebek nya juga enak, cukonya juara banget sih. dan dessertnya gue pilih nutella and strawberry crepes yang mana crepesnya itu soft dan lumer dimulut karena coklat nutellanya, manis dan seger dari strawberry nya yang asem manis, rasanya balance. cocok sihh buat pecinta dessert.

tempat, rasa, sama vibes nya juara sih, sukses selalu paskal, semoga kedepannya jugaa makin oke!! ||| tempatnya nyaman, bersih, dan aesthetic banget bikin betah nongkrong lama. favorite aku sih Mathilda Cake dari Taralle, rasanya pas, ngga kemanisan, cakenya lembut, dan coklatnya berasa banget! ada juga Pempek Mini Plater, isinya campur-campur jadi bisa cobain semua varian dalam satu menu. pilihan makanannya banyak dan enak-enak. pelayanannya juga oke, ramah dan sopan. pokoknya recommended banget! ||| Matcha mochi cheese cake enak. Matcha hot enak. Serv cepet. Bisa qris. Parkiran tersedia. Rame. Apalagi weekend";Indra
bariton bakery_jl. ciumbuleuit no.101;Bariton Bakery;4.7;132.0;Jl. Ciumbuleuit No.101;Kota Bandung;Toko Roti;"Classic banget dateng kesini, kayanya udah dari kecil suka beli roti2 nya bariton.
Yang paling enak sih roti pizza nya ya.
Cuma sayang banget pas kesini, keabisan.
Akhirnya beli yang lain, tapi overall rasanya bikin nostalgia ya, menurutku sih masih enak rasanya. ||| Ada varian roti yang lumayan, kue kering, kue basah. Kue besar, kue kecil. Aku suka sus pastry nya, rotinya juga enak. Opsi minumannya kurang sih, terutama yang pas sama roti. Mungkin teh? Atau menu minuman dari kafe sebelahnya hehe ||| Banyak varian rasa, Buat nongki cantik sambil makan roti dan minum kopi asik, buat sendiri atau sama pasangan ||| Toko roti di rumah kuno yang asri. Menjual aneka macam roti (basah dan kering) dan sering ada diskon untuk roti tawarnya. Roti dibuat di toko yang sama dengan tempat penjualannya. Harga terjangkau, rasa ok. Selain itu juga menjual beberapa oleh-oleh dari Kartika Sari dan kue-kue tradisional di sini. Parkiran luas. ||| Roti terfavorit dari dulu. Paling suka roti tawarnya karena udah terbiasa makan dari kecil. Sebenarnya pinggirnya kadang-kadang keras. Tapi mereka menyediakan varian tanpa pinggiran kok.

Selain itu juga banyak varian roti dan kue-kue lainnya, ada tempat untuk duduk juga. Tempatnya teduh dan nyaman.";Indra
spatola cake_jl. cipaganti no.134;Spatola Cake;4.9;30.0;Jl. Cipaganti No.134;Kota Bandung;Toko Kue;"SUMPAH INI KUE YAMG PALING ENAK DAN PALING UNIKKKKKKK!!!
.
GILASI DIBUAT BENER BENER DENGAN PENUH NIKMAT
.
RASANYA ENAK, TAMPILAN KUE ENAK, SELLER RAMAH 😭😭 ||| Pesen kue ulang tahun klepon sama Spatola...hasilnya oke banget...tampilan sesuai pesanan...rasanya enak dan unik secara keseluruhan karena klepon bisa jadi birthday cake yg prestigious....sukses terus Spatola...👍🤗 ||| Pernah pesan kue kering,  kue keringnya manknyuss.... Uenak banget.  Sukses ya thris.... ||| Pembuatan cake nya pasti dilakukan dgn kecintaan pada profesi. ||| Cake, cookies, bread nya bikin nagiiih, enak the best pokonya🥰";Indra
wadici_jl. giri pratama;WADICI;4.8;45.0;Jl. Giri Pratama;Kota Bandung;Kedai Kopi;"Salah satu hidden gem di bandung timur, tempatnya cukup cozy bisa main billiard dan juga badminton sekaligus mancing 👍🏻 dan yang gakalah penting ada temulawaknya 🍻 ||| Pas kesana, pesenan nya lumayan lamaa, pesen dimsum agak kaget krn dimsum nya lgsg di simpen di atas wadah kayu gtu, ga ada alas apapun (biasanya ada alas kertas tipis gtu supaya g lgsg ke wadahnya) ||| Nyaman, ada fasilitas mancing, bilyard, badminton, bisa juga buat acara nikahan, gathering atau kumpul kumpul komunitas. Luas tempatnya. Mantab. ||| Tempat yang nyaman buat nongkrong..
Harganya murah, enak&tempatnya luas
Buat yg suka foto2.. Rekomend bgt neh tempatnya🤩 ||| Lumayanlah kopinya";Indra
braga permai bandung_jl. braga no.58;Braga Permai Bandung;4.6;7983.0;Jl. Braga No.58;Kota Bandung;Restoran Eropa;"Ketika melangkahkan kaki di kawasan Jalan Braga, Kota Bandung, ada satu tempat yang selalu berhasil menarik perhatian, yaitu Restoran Braga Permai. Berlokasi di Jalan Braga No. 58, restoran yang telah berdiri sejak satu abad lalu ini seakan membawa para pengunjungnya melintasi lorong waktu. Tidak hanya menyajikan beragam hidangan dari berbagai negara, Braga Permai juga menyimpan segudang cerita bersejarah yang tak lekang oleh waktu.
Restoran ini didirikan oleh L Van Bogerijen pada tahun 1918 di Jalan Lembong dengan nama Moison Bogerijen yang berarti 'Rumah Bogerijen'. Kemudian pindah ke Jalan Braga pada 1 November 1923 karena luas bangunan sebelumnya tak cukup menampung tamu yang datang. ""Perpindahan dari Jalan Lembong ke Jalan Braga itulah ditetapkan sebagai hari lahirnya restoran ini,"" ujar Marketing Braga Permai, Muhammad Fikri (25),

Pada saat itu, Moison Bogerijen merupakan tempat makan elit bagi kalangan atas bangsa Belanda atau Eropa yang tinggal di Hindia Belanda. Menu favorit para tamu yakni bitterballen, steak lidah, dan poffertjes. Kelezatan menu yang dihidangkan restoran ini bahkan sampai ke telinga Ratu Kerajaan Belanda, Wilhelmina. Orang nomor satu di Negeri Kincir Angin itu sampai datang ke Kota Bandung. ""Sekitar tahun 1924 atau 1925 kedatangan Ratu Wilhelmina. Moison Bogerijen pun dipercaya sebagai catering yang menyajikan menu-menu di jamuan. Akhirnya dapat lambang agung dari Kerajaan Belanda sebagai restoran yang menyajikan makanan untuk kalangan kelas atas,"" tutur dia.

Ada dua alasan, restoran Moison Bogerijen mengubah namanya menjadi Braga Permai. Pertama, pada tahun 1960-an, sebagian bangunan restoran mengalami kebakaran yang mengharuskan dilakukannya renovasi. Kedua, Pemerintah Indonesia yang dimpimpin Presiden Soekarno saat itu melarang usaha atau toko memakai nama yang berbau Belanda atau kebarat-baratan. ||| Tempatnya iconic banget dan vibes old Bandung-nya dapet. Interior klasiknya bikin suasana makan jadi lebih berkesan, apalagi buat istirahat setelah jalan-jalan di Braga. Makanannya enak dan porsinya oke, walaupun menurutku yang paling dijual memang ambience dan experience-nya 😄. Harga memang agak premium, tapi masih worth it buat sesekali menikmati suasana legendaris Bandung. ||| Tempat nongkrong yang enak di jalan Braga tentunya bareng temen temen. Ada live music yang menambah enak dan syahdu nya suasana nongkrong.

Untuk varian makanan dan minuman juga sangat bervariasi, tinggal di sesuaikan dengan selera dan kesukaan Masing-masing. Tempat nya juga sangat nyaman dan luas ||| Tempatnya enak, makanan beragam. Live music di tiap malam ada, mgkn lbh lama ajah music nya. Tp so far ok buat nongkrong ||| berkunjung di hari jumat, bulan puasa. datang sekitar jam 19.30

makanannya enak semua. bahkan sesimpel donat klasik pun mantap. tekstur lembut tapi renyah.
lasagna juga oke, komposisi pas. porsi mengenyangkan👍

worth to visit karena tepat di tengah braga. ada live music juga

areanya cukup luas untuk bawa toddler. ga terlalu padat juga, sehingga nyaman. tinggal pilih area non smoking saja";Indra
prima rasa pasirkaliki_jl. pasir kaliki no.163;Prima Rasa Pasirkaliki;4.6;4100.0;Jl. Pasir Kaliki No.163;Kota Bandung;Toko Roti;"Beli kesini udah lama,cuman baru ngulas sekarang. Beli bolu ultah buat anak pdahal masih lama ultahnya.alhamdulillah Allah ngasih rezeky lebih awal buat mewujudkan keinginan anak tiup ultah dan potong kue. Rasanya enak top deh.. pantesan kalo pulang kerja lewat situ macet trus karna bnyak konsumen yg mampir k toko ini. Ternyata emang tempatnya enak dipandang mata,rasanya enak pula. ||| Pusat oleh-oleh yang dekat dengan sembilan ayam dimsum. Menu varian snack kering nya cukup lengkap. Tapi, harus datang lebih awal kalau mau membeli bolen pisang ||| Pisang bolen coklat dan coklat keju nya juara ,menurut kami yang paling enak di bandung , namun untuk kantong plastik harus berbayar disini ||| Salah satu pusat oleh2 kalo ke bandung ya ini prima rasa, banyak cabang nya.
Jadi bisa beli oleh2 sekalian istirahat yg mau ngopi2 cantik. Krna ada cafe nya gitu

Untuk harga lumayan ya, tapi sesuai kok dengan rasa nya.
Staff nya jg ramah, tempat nya bersih.

Kalo untuk parkir yg di halaman cm muat 3 mobil dan bbrpa motor, tp bisa parkir di pinggiran jalan (lawan arus) ato parkir di dalam basement

Banyak varian kue basah maupun kering, ada aneka jajanan pasar jg dan jajanan jadul.
Selalu kalap kalo ke prima rasa 😁

Itu ja sih ripiuw dr aku ||| Tempat oleh² makanan yang legend...aneka pilihan kue basah dan kue kering.
Bolen pisang, bolen durian, cheese sticks, dll.";Indra
hummingbird eatery & space_jl. progo no.16;Hummingbird Eatery & Space;4.7;12683.0;Jl. Progo No.16;Kota Bandung;Restoran;Makanannya enak2 bgt! Cocok buat anak, anak saya makan disini lahap wkwkwk😂 semua menu yg saya pesan tidak ada yg fail, semua enak! Next jdi resto fav kitaa.. staff nya juga ramah, apalagi ka andi dia melayani kami dgn sangat2 baik dan juga ramah, thnkyou!✨ ||| Tempatnya nyaman banget dan makanannya enak. Special thanks to Nazwa for the amazing service, sangat ramah dan membantu! ||| Tempatnya nyaman, harganya masih affordable dengan kualitas dan pelayanan yang super oke. Pelayannya ramah selalu siap siaga ngebantu pengunjung disini. Sangat direkomendasikan buat jadi tempat hangout bareng temen dan keluarga. Minuman dan dessert disini enak. Dessert B.Fruity arancione enak banget manisnya pas. Favorit aku citruss lemongrass tea (drink) enak banget jarang ada yg serve lemongrass tea. Next time mau coba main course nyaa disini. Terimaa kasih hummingbird❤️ ||| makanannya enak2 dan porsi termasuk besar, tempat nyaman bersih estetik dan ada playground jadi yg bawa anak pasti betah. waitersnya ramah2 bgt, pelayanannya jg cepat, best kak Lanny waitersnya👍🏻 overall bakal balik lagi sih ||| Makanan nya enak banget, pelayanan nya juga oke! Best customer service ever, bareng ka Belinda dan Adrian cepet banget response nya! Plus playground nya juga. Selalu jg pilihan buat kids friendly🩷;Indra
bisou patisserie_jl. hegarmanah no.19;Bisou Patisserie;4.7;991.0;Jl. Hegarmanah No.19;Kota Bandung;Toko Kue Kering;Kukernya ga ada yg gagal..kastangels, nastar keju selalu jadi pilihan utama🫶 ||| kukernya the best byk pilihan, pelayanannya ramah, tempat nya nyaman. over all okee ||| Sudah pernah membeli peoduk kastengels dan nastarnya, dan mengulang lagi karena enak banget ||| Menjual premium cookies. Tempat bersih dan tertata baik. Layanan dikategorikan cukup karena seperti terburu-buru memberikan pelayanan. Mushola kurang representatif dan kecil sekali. Nastar dan cookies coklat the best. Ada cafenya juga namun belum mencoba dine in di sini. Suasana cafenya nampak menyenangkan. ||| Kukernya enaaak... doyaaan... cozy place for hangout;Indra
